people_ID,0
5942,52.57129088200001
18664,52.6061372
5603,52.413723828
5649,52.366527432
5099,52.466157737
18749,52.293734959000005
5228,52.145560135
5559,52.486196009000004
5220,52.331093816
5476,52.742214020000006
5260,52.627315608
17638,52.127146514
18635,51.423570398
18794,59.067359999999994
5263,52.16109458
17680,72.931104
18030,52.836905943
18090,52.757096610000005
18455,52.16109458
18155,52.646553254000004
18116,58.481567999999996
18144,51.832725984
5218,61.99631999999999
5386,52.348678508
18105,50.221547174
5735,52.145560135
5900,52.102885543
18391,51.547359453
5786,51.547359453
18639,52.582198494
17984,52.143265168000006
18274,52.74910704700001
5425,52.061688956
6076,52.117673633
18545,51.549579535999996
17697,64.92528
6137,52.037427985
6083,52.691436526000004
17730,52.67780337000001
5896,73.321632
18906,52.09563702199999
17808,52.331093816
6078,52.555252853
5516,52.145560135
18093,52.109613132999996
6120,52.14434600999999
18154,52.621495548999995
17935,52.303583094
18769,58.969727999999996
18264,52.577585781
18076,52.543614187
18035,51.44488656
18051,51.832725984
18676,52.037427985
5332,52.508623168
5898,67.756608
18370,52.640933534
17706,52.53521672200001
5198,52.561297339000006
18360,52.836905943
18240,51.84613328099999
18691,52.739797338
5768,52.16109458
18315,51.863897226999995
18776,52.810593608
6225,52.530825592
17983,70.197408
17973,52.331093816
5805,66.096864
5500,51.549579535999996
5305,52.425867903000004
18243,52.520273673000005
5169,52.272921342000004
5258,52.577820895
17810,63.36316800000001
5714,51.547359453
6070,52.389119920999995
5959,68.73292799999999
18771,51.95733147
17765,52.411403393
18822,52.709773396
17735,55.74787200000001
17966,52.454334684
18861,52.37802998000001
18236,52.368394822999996
18750,68.147136
17809,72.73584000000001
6049,52.380564992000004
18465,52.469592159
6201,52.186865354999995
18877,51.547359453
5087,52.623530677000005
17742,52.102885543
17941,55.84550399999999
18421,52.640941018
18489,52.16109458
6299,67.268448
18428,52.447798711999994
5563,70.002144
18796,63.65606399999999
5849,51.240640287999994
5661,51.547359453
5893,52.685524645
5378,67.46371200000002
5622,51.496535503
5823,52.807671578
18521,52.49411119599999
5502,52.60567161
18785,52.629499919
17783,52.263498318
18424,64.43712
18147,51.551967717000004
18881,57.407616
18851,52.134056785999995
17686,52.460494032
5100,52.159827561
5213,51.28799027499999
18252,52.661736340000004
5576,52.41189056600001
18050,52.59767067400001
5875,52.418219541999996
6059,52.56695528600001
18599,52.582198494
5173,52.16109458
5461,52.09563702199999
5151,66.585024
5266,52.60067428
5514,69.02582399999999
5224,52.404580292000006
18069,52.78687419700001
5587,52.553716138000006
17874,52.6118157
5536,52.263498318
5215,51.176193805
5400,72.052416
17857,52.642445984000005
6043,62.19158399999999
18330,51.178413888
18333,52.467884302
17788,52.59767067400001
18332,64.046592
17836,52.772935657000005
5247,52.506323318
5922,52.29114905600001
18641,56.333663999999985
5951,66.38976
18807,52.585638785
18293,58.774464
18775,52.456696701
5601,52.430009661
5102,52.16109458
18464,52.198503269
17713,52.109613132999996
18557,52.09563702199999
18854,52.397093312
18401,52.64347603
18699,69.123456
5706,67.85424
5747,51.547359453
5496,51.832725984
18308,52.36455210300001
5345,63.948959999999985
18525,52.679623676000006
18258,72.63820799999999
6062,52.159827561
17921,52.366527432
5303,52.831144694
18592,52.540166250000006
5814,52.750152691000004
18805,52.16109458
5910,52.480925492000004
5201,52.32124568100001
5724,63.65606399999999
17693,52.739797338
5407,52.46943670100001
18617,52.466892306
18173,52.191970758000004
18875,52.499527128
5225,52.848050873
5858,52.16109458
5091,51.62413017499999
5254,52.800588493999996
18801,52.77171000300001
6009,52.586119021
18149,51.550901313
6105,51.46960326
5974,52.127146514
17967,71.27135999999999
5781,51.284448415
5834,52.406212905000004
17683,52.629499919
